id,sex,married,employment,income,digital1
182131,F,0,unemployed,24317.0,0.145
182132,M,0,student,0.0,0.578
182133,M,1,employed,29147.0,0.333
182134,M,0,unemployed,24679.0,0.293
182135,M,1,employed,294890.0,0.359
182136,M,0,student,0.0,0.706
182137,M,0,employed,32237.0,0.648
182138,F,1,employed,33938.0,0.459
182139,M,1,unemployed,0.0,0.075
182140,M,0,employed,28702.0,0.142
182141,M,1,employed,40024.0,0.203
182142,F,1,employed,17513.0,0.117
182143,M,1,employed,29579.0,0.548
182144,M,1,employed,73486.0,0.311
182145,M,0,unemployed,0.0,0.285
182146,M,1,unemployed,20763.0,0.36
182147,M,1,employed,59037.0,0.496
182148,F,0,employed,28148.0,0.369
182149,M,0,student,9338.0,0.982
182150,F,1,unemployed,23208.0,0.568
182151,M,1,employed,25129.0,0.565
182152,M,0,student,6540.0,0.029
182153,F,0,student,12199.0,0.818
182154,F,1,unemployed,20722.0,0.28
182155,M,1,employed,59530.0,0.25
182156,M,0,student,0.0,0.569
182157,F,0,employed,19032.0,0.337
182158,F,1,employed,15438.0,0.042
182159,M,1,employed,18454.0,0.325
182160,F,0,employed,19033.0,0.445
182161,M,0,student,8007.0,0.774
182162,M,1,employed,26386.0,0.678
182163,F,0,unemployed,0.0,0.316
182164,M,0,student,23384.0,0.621
182165,M,1,employed,27184.0,0.591
182166,M,1,retired,52726.0,0.187
182167,M,1,unemployed,20943.0,0.56
182168,M,0,student,15119.0,0.468
182169,F,1,unemployed,0.0,0.276
182170,M,0,employed,24771.0,0.642
182171,M,0,retired,32452.0,0.228
182172,M,1,retired,16411.0,0.114
182173,M,0,employed,22432.0,0.314
182174,M,1,employed,25954.0,0.41
182175,F,1,employed,15972.0,0.405
182176,F,1,employed,17912.0,0.451
182177,F,0,retired,28525.0,0.188
182178,M,1,retired,21623.0,0.03
182179,M,0,retired,19735.0,0.091
182180,F,1,unemployed,19011.0,0.313
182181,F,1,unemployed,0.0,0.113
182182,F,1,unemployed,22269.0,0.492
182183,M,0,unemployed,25122.0,0.247
182184,F,0,student,15820.0,0.701
182185,F,1,employed,13099.0,0.369
182186,F,0,employed,32991.0,0.454
182187,F,1,employed,24297.0,0.404
182188,F,1,employed,69739.0,0.518
182189,F,0,employed,17723.0,0.618
182190,F,0,student,0.0,0.934
182191,M,1,employed,31588.0,0.444
182192,M,1,employed,403653.0,0.55
182193,F,1,unemployed,20453.0,0.242
182194,M,1,employed,26727.0,0.145
182195,M,1,retired,47758.0,0.065
182196,M,0,employed,20323.0,0.222
182197,M,0,student,0.0,0.748
182198,M,1,employed,26344.0,0.286
182199,F,1,employed,35506.0,0.353
182200,F,1,employed,22995.0,0.214
182201,M,1,employed,89992.0,0.537
182202,M,1,retired,24383.0,0.013
182203,F,1,retired,11424.0,0.072
182204,M,1,employed,23711.0,0.327
182205,F,0,employed,56563.0,0.344
182206,F,0,student,0.0,0.526
182207,F,1,employed,21128.0,0.298
182208,M,1,employed,17294.0,0.47
182209,F,0,unemployed,28727.0,0.28
182210,F,0,employed,26070.0,0.349
182211,M,0,employed,53003.0,0.682
182212,M,1,employed,34567.0,0.644
182213,F,0,employed,29047.0,0.273
182214,F,1,employed,22829.0,0.433
182215,M,1,employed,405788.0,0.247
182216,F,0,employed,29843.0,0.41
182217,F,0,student,10108.0,0.541
182218,M,0,unemployed,22597.0,0.393
182219,F,1,employed,38549.0,0.698
182220,M,0,employed,57683.0,0.023
182221,F,1,unemployed,24878.0,0.308
182222,F,1,employed,47128.0,0.475
182223,M,0,student,4900.0,0.576
182224,M,0,student,13519.0,0.435
182225,F,0,retired,16841.0,0.186
182226,M,1,employed,16258.0,0.614
182227,F,1,employed,25387.0,0.159
182228,F,1,employed,24973.0,0.137
182229,M,1,employed,14407.0,0.665
182230,F,1,employed,21890.0,0.459
182231,M,1,employed,34380.0,0.329
182232,M,0,employed,60375.0,0.27
182233,M,1,employed,32567.0,0.62
182234,F,1,employed,17160.0,0.588
182235,M,1,employed,28939.0,0.468
182236,M,1,employed,20922.0,0.509
182237,M,1,employed,19654.0,0.091
182238,M,1,employed,22177.0,0.439
182239,M,1,unemployed,0.0,0.464
182240,M,1,unemployed,23486.0,0.537
182241,F,1,employed,37751.0,0.224
182242,F,1,employed,40942.0,0.196
182243,M,1,retired,15342.0,0.247
182244,F,0,employed,27024.0,0.365
182245,M,1,employed,26044.0,0.051
182246,F,0,student,12499.0,0.395
182247,M,1,employed,30154.0,0.441
182248,M,0,employed,4065.0,0.511
182249,M,0,student,0.0,0.522
182250,F,0,employed,36374.0,0.168
182251,F,1,unemployed,22379.0,0.524
182252,M,0,student,9285.0,0.384
182253,M,1,employed,30230.0,0.604
182254,M,0,employed,46607.0,0.229
182255,M,0,employed,45681.0,0.32
182256,F,0,unemployed,23594.0,0.481
182257,M,1,employed,19914.0,0.208
182258,M,0,employed,47510.0,0.414
182259,M,0,student,10521.0,0.647
182260,F,1,employed,19692.0,0.44
182261,M,0,unemployed,26315.0,0.629
182262,F,1,retired,33293.0,0.015
182263,F,1,employed,34217.0,0.434
182264,M,1,unemployed,20975.0,0.442
182265,F,1,employed,30580.0,0.423
182266,M,0,student,13218.0,0.144
182267,M,1,employed,28026.0,0.655
182268,F,1,employed,18754.0,0.552
182269,M,1,employed,21793.0,0.248
182270,M,0,employed,45983.0,0.159
182271,M,1,employed,23023.0,0.521
182272,M,1,retired,49653.0,0.101
182273,M,1,employed,9705.0,0.63
182274,M,1,employed,15392.0,0.473
182275,M,1,employed,82098.0,0.357
182276,F,0,employed,19449.0,0.55
182277,M,0,employed,20905.0,0.421
182278,F,1,unemployed,0.0,0.658
182279,M,1,employed,14387.0,0.278
182280,M,1,employed,64885.0,0.627
182281,F,1,employed,21784.0,0.004
182282,M,1,employed,28544.0,0.201
182283,F,1,unemployed,18457.0,0.685
182284,M,1,employed,24485.0,0.315
182285,F,0,employed,31361.0,0.544
182286,F,1,employed,103488.0,0.207
182287,M,1,employed,127033.0,0.462
182288,M,1,employed,102395.0,0.529
182289,M,1,retired,29293.0,0.257
182290,F,1,employed,39924.0,0.288
182291,F,0,retired,29257.0,0.206
182292,F,1,unemployed,0.0,0.571
182293,F,1,unemployed,19787.0,0.387
182294,F,1,employed,16848.0,0.602
182295,M,1,unemployed,30374.0,0.397
182296,M,0,employed,27988.0,0.639
182297,F,1,employed,74949.0,0.636
182298,M,0,retired,16278.0,0.151
182299,M,1,employed,24453.0,0.473
182300,F,1,unemployed,25134.0,0.366
182301,M,1,employed,22408.0,0.561
182302,F,1,employed,37321.0,0.607
182303,F,1,employed,21059.0,0.457
182304,M,0,retired,33152.0,0.161
182305,M,1,employed,32429.0,0.301
182306,F,0,unemployed,0.0,0.492
182307,M,1,employed,98654.0,0.733
182308,M,0,employed,24079.0,0.637
182309,F,0,student,10923.0,0.308
182310,F,0,student,11896.0,0.443
182311,M,1,student,16872.0,0.731
182312,M,1,employed,77615.0,0.625
182313,M,0,employed,32165.0,0.509
182314,F,0,retired,28050.0,0.094
182315,F,0,employed,25144.0,0.641
182316,M,0,employed,30819.0,0.578
182317,M,1,employed,59158.0,0.484
182318,M,0,employed,72093.0,0.23
182319,M,1,employed,35618.0,0.118
182320,M,1,employed,83895.0,0.564
182321,M,1,employed,16695.0,0.474
182322,M,0,retired,31949.0,0.053
182323,M,0,student,0.0,0.074
182324,F,0,student,10480.0,0.521
182325,F,0,employed,612256.0,0.322
182326,F,1,employed,25933.0,0.167
182327,M,1,employed,19909.0,0.498
182328,M,1,employed,26767.0,0.587
182329,F,1,employed,25334.0,0.503
182330,F,0,employed,50046.0,0.516
182331,M,1,student,19441.0,0.449
182332,M,0,employed,61541.0,0.251
182333,M,0,student,0.0,0.679
182334,M,1,employed,22032.0,0.223
182335,F,0,student,0.0,0.592
182336,M,0,student,26246.0,0.014
182337,F,1,employed,45980.0,0.329
182338,M,0,unemployed,0.0,0.394
182339,F,0,employed,27522.0,0.342
182340,F,1,employed,50622.0,0.429
182341,M,1,employed,56238.0,0.41
182342,M,1,retired,45118.0,0.144
182343,M,1,employed,30405.0,0.403
182344,M,0,retired,25823.0,0.155
182345,M,1,retired,48521.0,0.09
182346,M,0,employed,33033.0,0.043
182347,F,1,unemployed,20114.0,0.287
182348,M,1,unemployed,26402.0,0.361
182349,M,1,employed,51640.0,0.16
182350,M,0,employed,67529.0,0.349
182351,M,0,student,16671.0,0.65
182352,F,1,employed,23127.0,0.352
182353,M,0,unemployed,31184.0,0.504
182354,F,1,employed,28215.0,0.352
182355,M,1,employed,59336.0,0.638
182356,M,0,employed,75973.0,0.426
182357,M,1,employed,170046.0,0.697
182358,F,0,student,11972.0,0.193
182359,M,1,employed,29291.0,0.324
182360,M,0,employed,20635.0,0.541
182361,M,0,employed,25055.0,0.542
182362,M,0,employed,31527.0,0.532
182363,M,1,retired,18029.0,0.213
182364,F,0,employed,25902.0,0.235
182365,M,0,unemployed,26415.0,0.527
182366,F,0,employed,38919.0,0.512
182367,M,0,student,6480.0,0.895
182368,M,0,student,19470.0,0.092
182369,M,0,student,0.0,0.695
182370,F,0,employed,20405.0,0.454
182371,M,0,employed,17600.0,0.04
182372,F,1,employed,56202.0,0.51
182373,M,1,employed,39764.0,0.525
182374,M,1,employed,32993.0,0.179
182375,F,1,employed,95553.0,0.572
182376,F,1,unemployed,23081.0,0.225
182377,M,1,employed,21571.0,0.411
182378,M,1,unemployed,26648.0,0.403
182379,M,1,employed,42634.0,0.548
182380,F,1,employed,71430.0,0.651
182381,F,0,retired,28279.0,0.251
182382,F,0,unemployed,23560.0,0.517
182383,F,1,employed,98759.0,0.248
182384,F,1,employed,18671.0,0.566
182385,M,1,unemployed,27952.0,0.471
182386,M,1,employed,24770.0,0.27
182387,F,0,employed,16628.0,0.115
182388,M,0,employed,66438.0,0.133
182389,M,0,student,8230.0,0.682
182390,M,1,employed,41470.0,0.666
182391,M,0,retired,32219.0,0.106
182392,M,1,employed,20706.0,0.568
182393,M,0,retired,46211.0,0.168
182394,M,1,retired,38544.0,0.06
182395,F,0,employed,45293.0,0.406
182396,M,1,employed,14565.0,0.609
182397,M,0,retired,32760.0,0.217
182398,M,0,student,0.0,0.618
182399,M,1,employed,43966.0,0.421
182400,M,1,unemployed,27023.0,0.216
182401,F,1,unemployed,0.0,0.458
182402,F,1,retired,11642.0,0.193
182403,M,1,employed,61117.0,0.5
182404,F,0,unemployed,23125.0,0.462
182405,M,0,employed,32325.0,0.304
182406,F,1,employed,20335.0,0.252
182407,M,1,unemployed,26186.0,0.376
182408,M,1,employed,20713.0,0.476
182409,M,1,unemployed,23230.0,0.241
182410,M,0,student,7504.0,0.311
182411,F,1,unemployed,22867.0,0.096
182412,M,0,unemployed,0.0,0.452
182413,F,1,employed,22579.0,0.534
182414,M,0,student,13192.0,0.828
182415,M,1,employed,26166.0,0.256
182416,M,1,retired,50870.0,0.161
182417,M,1,employed,43813.0,0.639
182418,M,0,unemployed,22781.0,0.198
182419,M,1,retired,26468.0,0.168
182420,M,1,employed,30690.0,0.402
182421,M,1,retired,41887.0,0.161
182422,F,1,employed,28789.0,0.451
182423,M,1,employed,23417.0,0.459
182424,M,0,student,13042.0,0.69
182425,F,1,unemployed,26151.0,0.091
182426,M,0,student,0.0,0.761
182427,M,0,student,0.0,0.894
182428,M,1,employed,26946.0,0.544
182429,M,1,unemployed,0.0,0.669
182430,F,1,employed,20614.0,0.604
182431,M,0,unemployed,24682.0,0.001
182432,M,0,unemployed,27146.0,0.258
182433,M,1,employed,40211.0,0.094
182434,M,1,employed,32817.0,0.328
182435,M,1,employed,34048.0,0.339
182436,F,0,employed,44517.0,0.595
182437,F,1,employed,21379.0,0.215
182438,M,1,retired,37276.0,0.192
182439,F,1,employed,301033.0,0.234
182440,M,0,employed,21369.0,0.579
182441,M,0,retired,16996.0,0.279
182442,M,1,employed,15507.0,0.071
182443,M,1,employed,16529.0,0.069
182444,F,0,unemployed,22196.0,0.253
182445,M,0,student,9025.0,0.664
182446,M,1,employed,31997.0,0.335
182447,M,0,employed,16908.0,0.385
182448,M,1,unemployed,26544.0,0.616
182449,F,0,employed,31069.0,0.377
182450,F,0,employed,10037.0,0.195
182451,M,0,retired,40160.0,0.152
182452,F,1,employed,33324.0,0.314
182453,M,1,employed,73179.0,0.42
182454,M,0,employed,10599.0,0.695
182455,F,0,employed,36822.0,0.37
182456,M,0,student,14357.0,0.586
182457,F,1,employed,16169.0,0.428
182458,F,1,retired,29552.0,0.133
182459,F,1,employed,29352.0,0.231
182460,M,0,student,0.0,0.62
182461,M,0,student,7990.0,0.742
182462,M,1,employed,62324.0,0.566
182463,M,0,unemployed,28397.0,0.072
182464,F,0,unemployed,21480.0,0.363
182465,F,1,unemployed,0.0,0.571
182466,M,0,student,10311.0,0.854
182467,M,1,unemployed,24280.0,0.405
182468,M,1,employed,28199.0,0.373
182469,M,1,retired,84697.0,0.21
182470,M,1,retired,32911.0,0.211
182471,F,0,employed,37021.0,0.168
182472,M,0,employed,20866.0,0.226
182473,M,0,retired,75227.0,0.05
182474,M,0,employed,75946.0,0.403
182475,F,1,employed,43624.0,0.206
182476,M,0,employed,49681.0,0.565
182477,M,1,employed,56768.0,0.193
182478,F,0,student,8655.0,0.364
182479,M,1,employed,24171.0,0.125
182480,F,1,employed,22202.0,0.627
182481,F,1,employed,36010.0,0.246
182482,F,0,student,6609.0,0.413
182483,M,1,employed,59015.0,0.546
182484,F,0,student,16492.0,0.82
182485,F,0,employed,20485.0,0.455
182486,M,0,student,12893.0,0.803
182487,F,0,employed,31791.0,0.424
182488,M,1,employed,21745.0,0.414
182489,M,1,employed,27561.0,0.197
182490,M,1,employed,20421.0,0.767
182491,M,1,employed,27577.0,0.469
182492,F,0,student,14451.0,0.807
182493,M,0,student,10129.0,0.594
182494,M,1,employed,60372.0,0.194
182495,F,1,employed,47413.0,0.359
182496,M,0,employed,94811.0,0.125
182497,F,1,unemployed,24659.0,0.156
182498,F,1,employed,19108.0,0.549
182499,M,0,student,1572.0,0.598
182500,M,0,employed,21849.0,0.441
182501,F,1,employed,26788.0,0.132
182502,M,1,employed,59864.0,0.628
182503,F,1,employed,17037.0,0.273
182504,F,1,retired,28910.0,0.239
182505,M,1,employed,40502.0,0.382
182506,F,0,unemployed,0.0,0.483
182507,F,1,unemployed,21190.0,0.287
182508,M,1,employed,8193.0,0.177
182509,M,1,employed,20808.0,0.059
182510,M,0,student,5106.0,0.281
182511,M,0,employed,26906.0,0.292
182512,F,1,employed,36018.0,0.285
182513,F,0,student,7870.0,0.394
182514,M,1,retired,26084.0,0.283
182515,M,0,student,0.0,0.965
182516,M,1,employed,16435.0,0.401
182517,M,0,employed,29251.0,0.438
182518,M,1,employed,24013.0,0.48
182519,M,1,employed,70646.0,0.495
182520,M,1,employed,35786.0,0.323
182521,F,1,employed,21685.0,0.456
182522,M,1,employed,37679.0,0.59
182523,F,1,employed,26015.0,0.423
182524,M,0,unemployed,27534.0,0.399
182525,M,1,employed,39685.0,0.359
182526,M,0,student,8636.0,0.251
182527,F,1,student,22860.0,0.866
182528,M,1,employed,55465.0,0.138
182529,F,0,retired,36668.0,0.128
182530,F,0,employed,33134.0,0.635
182531,M,0,student,7826.0,0.438
182532,M,1,employed,95107.0,0.041
182533,F,1,employed,129997.0,0.688
182534,M,1,employed,36736.0,0.394
182535,M,1,employed,25332.0,0.453
182536,M,1,unemployed,24554.0,0.286
182537,M,1,employed,281013.0,0.64
182538,M,0,student,19278.0,0.734
182539,M,1,unemployed,29012.0,0.549
182540,F,1,unemployed,21429.0,0.479
182541,M,1,employed,35755.0,0.418
182542,M,1,employed,62152.0,0.687
182543,F,1,unemployed,21324.0,0.62
182544,M,1,employed,22359.0,0.203
182545,M,1,unemployed,26702.0,0.128
182546,M,0,unemployed,28289.0,0.105
182547,F,0,retired,30538.0,0.084
182548,F,1,employed,17287.0,0.495
182549,M,1,employed,22738.0,0.131
182550,F,1,unemployed,21857.0,0.635
182551,M,1,employed,38083.0,0.646
182552,M,0,unemployed,24368.0,0.738
182553,F,0,student,16602.0,0.805
182554,F,1,employed,58044.0,0.4
182555,F,1,employed,5368.0,0.362
182556,M,1,unemployed,23036.0,0.53
182557,M,1,unemployed,21798.0,0.542
182558,M,0,student,17239.0,0.739
182559,M,0,employed,28764.0,0.445
182560,F,1,employed,48574.0,0.442
182561,F,1,employed,30188.0,0.362
182562,M,1,employed,66938.0,0.021
182563,F,1,unemployed,22148.0,0.017
182564,M,1,employed,16306.0,0.617
182565,M,1,student,4678.0,0.835
182566,M,1,employed,44868.0,0.641
182567,M,1,employed,18988.0,0.174
182568,F,1,employed,22708.0,0.371
182569,M,0,student,0.0,0.37
182570,M,0,student,11845.0,0.863
182571,F,0,employed,82278.0,0.382
182572,F,1,employed,30303.0,0.646
182573,F,0,student,21407.0,0.078
182574,M,0,employed,26807.0,0.219
182575,M,1,employed,22370.0,0.246
182576,M,1,employed,22737.0,0.488
182577,M,1,employed,29315.0,0.413
182578,F,0,student,7953.0,0.527
182579,F,0,retired,14288.0,0.176
182580,F,1,retired,18953.0,0.279
182581,F,1,retired,26071.0,0.179
182582,M,0,employed,51559.0,0.377
182583,F,0,employed,20120.0,0.495
182584,F,1,employed,15486.0,0.513
182585,M,1,employed,27705.0,0.63
182586,M,1,employed,26564.0,0.562
182587,M,1,employed,23863.0,0.402
182588,M,0,student,812.0,0.911
182589,M,1,employed,22103.0,0.559
182590,F,0,employed,91234.0,0.658
182591,F,1,employed,33890.0,0.063
182592,F,1,employed,24349.0,0.385
182593,M,1,employed,25976.0,0.601
182594,M,0,employed,18925.0,0.3
182595,M,0,retired,17107.0,0.046
182596,M,0,student,10776.0,0.77
182597,M,0,student,10025.0,0.816
182598,M,1,employed,29421.0,0.436
182599,M,0,student,10541.0,0.603
182600,F,0,student,14034.0,0.759
182601,F,0,unemployed,22024.0,0.346
182602,M,0,employed,22485.0,0.56
182603,M,1,employed,178668.0,0.561
182604,M,1,employed,195759.0,0.075
182605,F,0,employed,17444.0,0.371
182606,M,0,unemployed,22139.0,0.046
182607,F,1,employed,45098.0,0.068
182608,M,0,employed,36058.0,0.355
182609,F,0,employed,17413.0,0.24
182610,F,0,student,0.0,0.876
182611,M,1,employed,28147.0,0.236
182612,F,1,unemployed,0.0,0.399
182613,M,0,employed,23086.0,0.101
182614,M,0,student,0.0,0.697
182615,M,0,student,20502.0,0.874
182616,F,1,employed,28853.0,0.154
182617,M,1,employed,43940.0,0.286
182618,F,1,employed,86439.0,0.111
182619,M,0,student,0.0,0.797
182620,M,0,employed,27314.0,0.089
182621,M,1,employed,23857.0,0.495
182622,M,1,employed,21770.0,0.277
182623,F,1,retired,21044.0,0.243
182624,M,1,unemployed,0.0,0.43
182625,F,1,employed,21931.0,0.108
182626,M,1,employed,28029.0,0.404
182627,M,0,employed,24674.0,0.094
182628,M,0,student,393.0,0.91
182629,M,1,employed,29673.0,0.55
182630,M,1,unemployed,0.0,0.429
182631,M,1,employed,226352.0,0.503
182632,F,0,student,14920.0,0.917
182633,M,0,retired,18182.0,0.22
182634,M,0,student,8711.0,0.783
182635,F,1,employed,37602.0,0.449
182636,F,0,employed,10906.0,0.301
182637,F,1,retired,17810.0,0.165
182638,M,1,retired,20998.0,0.181
182639,M,0,employed,32946.0,0.348
182640,M,0,employed,18009.0,0.455
182641,M,1,employed,75671.0,0.607
182642,F,1,employed,23028.0,0.537
182643,M,1,employed,61589.0,0.456
182644,M,0,student,5660.0,0.254
182645,M,1,employed,65929.0,0.619
182646,M,1,employed,42173.0,0.53
182647,F,0,student,21570.0,0.214
182648,F,0,employed,36046.0,0.407
182649,M,0,student,0.0,0.515
182650,M,1,unemployed,24436.0,0.558
182651,F,1,retired,33105.0,0.182
182652,M,1,student,15958.0,0.79
182653,M,1,employed,30645.0,0.629
182654,M,1,retired,53797.0,0.124
182655,M,0,student,11690.0,0.765
182656,F,0,unemployed,25959.0,0.165
182657,M,1,employed,24382.0,0.137
182658,M,1,employed,20204.0,0.552
182659,F,0,student,9898.0,0.648
182660,M,0,employed,20451.0,0.454
182661,M,0,student,21656.0,0.618
182662,M,1,student,0.0,0.378
182663,M,1,employed,32879.0,0.424
182664,M,0,student,0.0,0.408
182665,F,0,unemployed,0.0,0.504
182666,M,0,student,0.0,0.841
182667,M,1,employed,855615.0,0.607
182668,M,0,student,19115.0,0.048
182669,F,0,student,4816.0,0.61
182670,F,1,unemployed,22516.0,0.648
182671,F,0,unemployed,22136.0,0.264
182672,M,1,employed,20345.0,0.491
182673,M,0,employed,55754.0,0.641
182674,F,1,employed,30609.0,0.005
182675,M,1,employed,48324.0,0.484
182676,M,0,employed,105067.0,0.399
182677,M,0,student,7178.0,0.917
182678,M,1,employed,18151.0,0.587
182679,M,0,employed,29987.0,0.569
182680,M,1,employed,33341.0,0.542
182681,F,0,student,0.0,0.38
182682,M,1,employed,21721.0,0.21
182683,M,0,employed,62406.0,0.078
182684,M,1,unemployed,25951.0,0.68
182685,M,0,retired,50457.0,0.231
182686,M,1,employed,33786.0,0.515
182687,F,1,employed,36621.0,0.053
182688,F,1,retired,36087.0,0.242
182689,M,1,employed,69578.0,0.51
182690,F,1,retired,27311.0,0.201
182691,M,0,student,18902.0,0.727
182692,F,1,employed,8407.0,0.516
182693,M,1,retired,27070.0,0.29
182694,F,0,student,14317.0,0.417
182695,M,0,student,12693.0,0.632
182696,F,1,employed,21281.0,0.567
182697,M,1,employed,119841.0,0.258
182698,M,0,employed,228606.0,0.593
182699,M,1,employed,27991.0,0.367
182700,F,1,unemployed,23334.0,0.24
182701,F,1,employed,66532.0,0.452
182702,F,0,employed,41377.0,0.215
182703,F,1,employed,51225.0,0.376
182704,M,1,employed,31784.0,0.508
182705,M,1,employed,36806.0,0.41
182706,M,1,retired,57437.0,0.02
182707,F,1,employed,72960.0,0.215
182708,M,0,retired,39666.0,0.067
182709,M,1,retired,26670.0,0.159
182710,F,0,retired,12475.0,0.273
182711,F,0,unemployed,0.0,0.408
182712,M,1,employed,113272.0,0.438
182713,M,0,employed,14240.0,0.463
182714,M,0,student,2471.0,0.336
182715,M,0,employed,24345.0,0.656
182716,F,1,employed,16809.0,0.639
182717,M,1,employed,35448.0,0.437
182718,F,0,student,18412.0,0.508
182719,M,1,unemployed,27203.0,0.565
182720,M,1,employed,21609.0,0.23
182721,F,0,student,17277.0,0.263
182722,M,1,employed,15281.0,0.671
182723,F,0,unemployed,21845.0,0.619
182724,F,0,student,1148.0,0.719
182725,M,1,employed,26838.0,0.472
182726,F,0,unemployed,22223.0,0.178
182727,M,1,employed,17196.0,0.538
182728,M,1,employed,195938.0,0.633
182729,F,1,employed,27331.0,0.536
182730,M,1,employed,161852.0,0.459
182731,M,1,unemployed,25413.0,0.445
182732,M,1,retired,51196.0,0.177
182733,M,1,employed,154125.0,0.585
182734,F,0,unemployed,22379.0,0.527
182735,M,0,student,10775.0,0.329
182736,M,0,unemployed,22762.0,0.565
182737,F,1,student,15787.0,0.749
182738,M,1,employed,353605.0,0.083
182739,M,1,employed,70511.0,0.545
182740,M,0,student,10863.0,0.775
182741,M,0,unemployed,26064.0,0.446
182742,F,1,unemployed,21072.0,0.236
182743,F,1,employed,48346.0,0.184
182744,M,0,employed,32096.0,0.535
182745,F,1,employed,31688.0,0.007
182746,F,1,employed,21284.0,0.404
182747,M,1,employed,56330.0,0.187
182748,M,0,employed,23782.0,0.498
182749,M,1,employed,334696.0,0.412
182750,F,0,student,20532.0,0.024
182751,M,1,employed,32648.0,0.578
182752,M,1,employed,120888.0,0.284
182753,M,1,employed,14389.0,0.137
182754,F,1,unemployed,25609.0,0.462
182755,M,1,employed,459419.0,0.289
182756,F,1,retired,27461.0,0.151
182757,F,0,student,17453.0,0.994
182758,F,1,employed,16245.0,0.066
182759,F,0,unemployed,24194.0,0.204
182760,M,1,retired,44651.0,0.19
182761,M,0,employed,15867.0,0.097
182762,M,1,employed,17753.0,0.243
182763,F,0,student,9016.0,0.259
182764,F,1,unemployed,19760.0,0.42
182765,M,0,employed,25845.0,0.578
182766,M,1,employed,1000000.0,0.568
182767,M,1,retired,33308.0,0.001
182768,F,0,employed,7540.0,0.358
182769,F,0,employed,17903.0,0.185
182770,M,1,employed,95171.0,0.042
182771,M,0,employed,42221.0,0.304
182772,M,1,employed,59554.0,0.158
182773,M,0,employed,18985.0,0.459
182774,M,1,retired,34401.0,0.061
182775,M,1,unemployed,23737.0,0.475
182776,M,0,student,7436.0,0.75
182777,M,0,employed,27721.0,0.343
182778,M,0,unemployed,0.0,0.217
182779,M,1,employed,19064.0,0.6
182780,F,1,employed,11591.0,0.686
182781,F,1,employed,67061.0,0.163
182782,M,0,employed,180514.0,0.354
182783,M,0,unemployed,20590.0,0.511
182784,F,1,employed,166416.0,0.586
182785,M,1,employed,55682.0,0.509
182786,F,1,retired,23518.0,0.091
182787,M,1,employed,28448.0,0.395
182788,M,1,employed,43353.0,0.218
182789,F,0,student,9173.0,0.318
182790,M,1,employed,23588.0,0.102
182791,M,0,student,8175.0,0.91
182792,F,0,unemployed,22184.0,0.013
182793,M,0,unemployed,29676.0,0.618
182794,M,0,student,5995.0,0.691
182795,M,0,unemployed,21568.0,0.058
182796,M,1,employed,26344.0,0.065
182797,M,0,employed,41625.0,0.291
182798,M,1,employed,27452.0,0.503
182799,M,0,student,22773.0,0.924
182800,M,1,employed,23613.0,0.197
182801,M,1,employed,28299.0,0.201
182802,F,0,employed,38670.0,0.561
182803,F,0,employed,80399.0,0.562
182804,M,1,employed,21495.0,0.605
182805,M,1,employed,20654.0,0.022
182806,M,1,unemployed,22436.0,0.283
182807,F,0,student,987.0,0.77
182808,M,1,retired,66369.0,0.114
182809,M,0,employed,27813.0,0.335
182810,F,1,retired,36619.0,0.17
182811,F,1,employed,19444.0,0.518
182812,M,1,employed,26012.0,0.414
182813,M,1,employed,20785.0,0.601
182814,M,0,employed,34404.0,0.422
182815,M,0,unemployed,0.0,0.093
182816,F,1,employed,24196.0,0.174
182817,F,1,employed,11286.0,0.339
182818,M,1,employed,39418.0,0.386
182819,F,1,employed,24351.0,0.387
182820,M,1,employed,28148.0,0.26
182821,F,0,unemployed,20383.0,0.571
182822,F,1,employed,19122.0,0.271
182823,F,1,employed,39926.0,0.236
182824,F,0,unemployed,20834.0,0.304
182825,M,1,employed,53884.0,0.535
182826,F,1,employed,26534.0,0.034
182827,M,1,employed,34119.0,0.477
182828,M,1,employed,24941.0,0.473
182829,M,0,unemployed,22462.0,0.409
182830,F,1,employed,16759.0,0.575
182831,F,1,employed,29865.0,0.372
182832,M,0,retired,65987.0,0.241
182833,M,0,student,21442.0,0.408
182834,M,0,employed,39889.0,0.442
182835,M,0,employed,69923.0,0.088
182836,M,1,unemployed,26656.0,0.518
182837,M,0,employed,70465.0,0.637
182838,F,1,employed,21186.0,0.495
182839,F,0,retired,22785.0,0.082
182840,M,0,student,0.0,0.314
182841,F,1,employed,20330.0,0.284
182842,F,1,employed,50990.0,0.016
182843,M,0,student,231.0,0.754
182844,F,0,employed,28207.0,0.224
182845,M,1,employed,23919.0,0.384
182846,F,0,employed,22407.0,0.099
182847,M,1,employed,22675.0,0.191
182848,F,0,student,4606.0,0.891
182849,F,1,retired,40562.0,0.269
182850,F,0,student,10909.0,0.731
182851,M,1,employed,28138.0,0.075
182852,F,1,employed,12914.0,0.271
182853,M,1,retired,46824.0,0.203
182854,F,0,student,0.0,0.713
182855,M,1,employed,27044.0,0.106
182856,F,1,employed,16380.0,0.281
182857,M,0,student,17109.0,0.259
182858,M,0,unemployed,23814.0,0.447
182859,M,1,employed,26633.0,0.221
182860,M,1,employed,20745.0,0.275
182861,F,0,retired,20916.0,0.1
182862,F,1,employed,49469.0,0.538
182863,F,0,student,11430.0,0.862
